date,bar_time_gmt,bar_close,w1_ema,trend_dir,asian_high,asian_low,asian_range_pips,range_ok,in_london,signal,skip_reason,entry_price,sl,tp
2023-04-03,2023-04-03 10:00:00,1.23229,1.20783,LONG,1.23324,1.22762,56.2,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-03,2023-04-03 11:00:00,1.23326,1.20783,LONG,1.23324,1.22762,56.2,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-03,2023-04-03 12:00:00,1.23494,1.20783,LONG,1.23324,1.22762,56.2,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-03,2023-04-03 13:00:00,1.23639,1.20783,LONG,1.23324,1.22762,56.2,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-03,2023-04-03 14:00:00,1.23832,1.20783,LONG,1.23324,1.22762,56.2,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-03,2023-04-03 15:00:00,1.23858,1.20783,LONG,1.23324,1.22762,56.2,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-03,2023-04-03 16:00:00,1.23891,1.20783,LONG,1.23324,1.22762,56.2,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-03,2023-04-03 17:00:00,1.23956,1.20783,LONG,1.23324,1.22762,56.2,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-03,2023-04-03 18:00:00,1.24018,1.20783,LONG,1.23324,1.22762,56.2,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-03,2023-04-03 19:00:00,1.23964,1.20783,LONG,1.23324,1.22762,56.2,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-03,2023-04-03 20:00:00,1.23972,1.20783,LONG,1.23324,1.22762,56.2,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-03,2023-04-03 21:00:00,1.24092,1.20783,LONG,1.23324,1.22762,56.2,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-03,2023-04-03 22:00:00,1.24221,1.20783,LONG,1.23324,1.22762,56.2,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-03,2023-04-03 23:00:00,1.24172,1.20783,LONG,1.23324,1.22762,56.2,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-04,2023-04-04 00:00:00,1.24166,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-04,2023-04-04 01:00:00,1.24155,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-04,2023-04-04 02:00:00,1.24199,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-04,2023-04-04 03:00:00,1.24107,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-04,2023-04-04 04:00:00,1.2403,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-04,2023-04-04 05:00:00,1.24031,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-04,2023-04-04 06:00:00,1.24042,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-04,2023-04-04 07:00:00,1.24103,1.20783,LONG,1.2425,1.23986,26.4,YES,YES,NONE,NO_BREAKOUT,,,
2023-04-04,2023-04-04 08:00:00,1.24013,1.20783,LONG,1.2425,1.23986,26.4,YES,YES,NONE,NO_BREAKOUT,,,
2023-04-04,2023-04-04 09:00:00,1.24244,1.20783,LONG,1.2425,1.23986,26.4,YES,YES,NONE,NO_BREAKOUT,,,
2023-04-04,2023-04-04 10:00:00,1.24695,1.20783,LONG,1.2425,1.23986,26.4,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-04,2023-04-04 11:00:00,1.24751,1.20783,LONG,1.2425,1.23986,26.4,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-04,2023-04-04 12:00:00,1.25118,1.20783,LONG,1.2425,1.23986,26.4,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-04,2023-04-04 13:00:00,1.2504,1.20783,LONG,1.2425,1.23986,26.4,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-04,2023-04-04 14:00:00,1.24808,1.20783,LONG,1.2425,1.23986,26.4,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-04,2023-04-04 15:00:00,1.2471,1.20783,LONG,1.2425,1.23986,26.4,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-04,2023-04-04 16:00:00,1.24803,1.20783,LONG,1.2425,1.23986,26.4,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-04,2023-04-04 17:00:00,1.25148,1.20783,LONG,1.2425,1.23986,26.4,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-04,2023-04-04 18:00:00,1.2498,1.20783,LONG,1.2425,1.23986,26.4,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-04,2023-04-04 19:00:00,1.24942,1.20783,LONG,1.2425,1.23986,26.4,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-04,2023-04-04 20:00:00,1.2492,1.20783,LONG,1.2425,1.23986,26.4,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-04,2023-04-04 21:00:00,1.24984,1.20783,LONG,1.2425,1.23986,26.4,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-04,2023-04-04 22:00:00,1.24986,1.20783,LONG,1.2425,1.23986,26.4,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-04,2023-04-04 23:00:00,1.2501,1.20783,LONG,1.2425,1.23986,26.4,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-05,2023-04-05 00:00:00,1.2499,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-05,2023-04-05 01:00:00,1.2501,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-05,2023-04-05 02:00:00,1.24987,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-05,2023-04-05 03:00:00,1.24854,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-05,2023-04-05 04:00:00,1.24878,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-05,2023-04-05 05:00:00,1.24978,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-05,2023-04-05 06:00:00,1.24903,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-05,2023-04-05 07:00:00,1.24849,1.20783,LONG,1.25104,1.24831,27.3,YES,YES,NONE,NO_BREAKOUT,,,
2023-04-05,2023-04-05 08:00:00,1.24922,1.20783,LONG,1.25104,1.24831,27.3,YES,YES,NONE,NO_BREAKOUT,,,
2023-04-05,2023-04-05 09:00:00,1.2484,1.20783,LONG,1.25104,1.24831,27.3,YES,YES,NONE,NO_BREAKOUT,,,
2023-04-05,2023-04-05 10:00:00,1.24867,1.20783,LONG,1.25104,1.24831,27.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-05,2023-04-05 11:00:00,1.2488,1.20783,LONG,1.25104,1.24831,27.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-05,2023-04-05 12:00:00,1.2482,1.20783,LONG,1.25104,1.24831,27.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-05,2023-04-05 13:00:00,1.24705,1.20783,LONG,1.25104,1.24831,27.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-05,2023-04-05 14:00:00,1.24729,1.20783,LONG,1.25104,1.24831,27.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-05,2023-04-05 15:00:00,1.24896,1.20783,LONG,1.25104,1.24831,27.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-05,2023-04-05 16:00:00,1.248,1.20783,LONG,1.25104,1.24831,27.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-05,2023-04-05 17:00:00,1.24481,1.20783,LONG,1.25104,1.24831,27.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-05,2023-04-05 18:00:00,1.24677,1.20783,LONG,1.25104,1.24831,27.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-05,2023-04-05 19:00:00,1.24522,1.20783,LONG,1.25104,1.24831,27.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-05,2023-04-05 20:00:00,1.24626,1.20783,LONG,1.25104,1.24831,27.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-05,2023-04-05 21:00:00,1.24633,1.20783,LONG,1.25104,1.24831,27.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-05,2023-04-05 22:00:00,1.24588,1.20783,LONG,1.25104,1.24831,27.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-05,2023-04-05 23:00:00,1.24595,1.20783,LONG,1.25104,1.24831,27.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-06,2023-04-06 00:00:00,1.24598,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-06,2023-04-06 01:00:00,1.24651,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-06,2023-04-06 02:00:00,1.24621,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-06,2023-04-06 03:00:00,1.24481,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-06,2023-04-06 04:00:00,1.24437,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-06,2023-04-06 05:00:00,1.24402,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-06,2023-04-06 06:00:00,1.24451,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-06,2023-04-06 07:00:00,1.2446,1.20783,LONG,1.24666,1.24368,29.8,YES,YES,NONE,NO_BREAKOUT,,,
2023-04-06,2023-04-06 08:00:00,1.24505,1.20783,LONG,1.24666,1.24368,29.8,YES,YES,NONE,NO_BREAKOUT,,,
2023-04-06,2023-04-06 09:00:00,1.24626,1.20783,LONG,1.24666,1.24368,29.8,YES,YES,NONE,NO_BREAKOUT,,,
2023-04-06,2023-04-06 10:00:00,1.24689,1.20783,LONG,1.24666,1.24368,29.8,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-06,2023-04-06 11:00:00,1.24684,1.20783,LONG,1.24666,1.24368,29.8,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-06,2023-04-06 12:00:00,1.24604,1.20783,LONG,1.24666,1.24368,29.8,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-06,2023-04-06 13:00:00,1.24594,1.20783,LONG,1.24666,1.24368,29.8,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-06,2023-04-06 14:00:00,1.2479,1.20783,LONG,1.24666,1.24368,29.8,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-06,2023-04-06 15:00:00,1.24318,1.20783,LONG,1.24666,1.24368,29.8,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-06,2023-04-06 16:00:00,1.24219,1.20783,LONG,1.24666,1.24368,29.8,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-06,2023-04-06 17:00:00,1.2435,1.20783,LONG,1.24666,1.24368,29.8,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-06,2023-04-06 18:00:00,1.24543,1.20783,LONG,1.24666,1.24368,29.8,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-06,2023-04-06 19:00:00,1.24624,1.20783,LONG,1.24666,1.24368,29.8,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-06,2023-04-06 20:00:00,1.24566,1.20783,LONG,1.24666,1.24368,29.8,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-06,2023-04-06 21:00:00,1.24541,1.20783,LONG,1.24666,1.24368,29.8,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-06,2023-04-06 22:00:00,1.24437,1.20783,LONG,1.24666,1.24368,29.8,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-06,2023-04-06 23:00:00,1.24379,1.20783,LONG,1.24666,1.24368,29.8,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-07,2023-04-07 00:00:00,1.24413,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-07,2023-04-07 01:00:00,1.2435,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-07,2023-04-07 02:00:00,1.24377,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-07,2023-04-07 03:00:00,1.24373,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-07,2023-04-07 04:00:00,1.24426,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-07,2023-04-07 05:00:00,1.24475,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-07,2023-04-07 06:00:00,1.24475,1.20783,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-07,2023-04-07 07:00:00,1.24478,1.20783,LONG,1.24495,1.24319,17.6,YES,YES,NONE,NO_BREAKOUT,,,
2023-04-07,2023-04-07 08:00:00,1.24496,1.20783,LONG,1.24495,1.24319,17.6,YES,YES,LONG,,1.24495,1.24319,1.24759
2023-04-07,2023-04-07 09:00:00,1.24418,1.20783,LONG,1.24495,1.24319,17.6,YES,YES,NONE,TRADE_ALREADY_TAKEN,,,
2023-04-07,2023-04-07 10:00:00,1.24363,1.20783,LONG,1.24495,1.24319,17.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-07,2023-04-07 11:00:00,1.24404,1.20783,LONG,1.24495,1.24319,17.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-07,2023-04-07 12:00:00,1.24397,1.20783,LONG,1.24495,1.24319,17.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-07,2023-04-07 13:00:00,1.24422,1.20783,LONG,1.24495,1.24319,17.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-07,2023-04-07 14:00:00,1.24371,1.20783,LONG,1.24495,1.24319,17.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-07,2023-04-07 15:00:00,1.24162,1.20783,LONG,1.24495,1.24319,17.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-07,2023-04-07 16:00:00,1.2411,1.20783,LONG,1.24495,1.24319,17.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-07,2023-04-07 17:00:00,1.24244,1.20783,LONG,1.24495,1.24319,17.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-07,2023-04-07 18:00:00,1.24216,1.20783,LONG,1.24495,1.24319,17.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-07,2023-04-07 19:00:00,1.24176,1.20783,LONG,1.24495,1.24319,17.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-07,2023-04-07 20:00:00,1.24181,1.20783,LONG,1.24495,1.24319,17.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-07,2023-04-07 21:00:00,1.24161,1.20783,LONG,1.24495,1.24319,17.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-07,2023-04-07 22:00:00,1.24258,1.20783,LONG,1.24495,1.24319,17.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-07,2023-04-07 23:00:00,1.24164,1.20783,LONG,1.24495,1.24319,17.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-10,2023-04-10 00:00:00,1.24201,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-10,2023-04-10 01:00:00,1.24263,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-10,2023-04-10 02:00:00,1.24304,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-10,2023-04-10 03:00:00,1.24166,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-10,2023-04-10 04:00:00,1.24155,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-10,2023-04-10 05:00:00,1.24105,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-10,2023-04-10 06:00:00,1.24083,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-10,2023-04-10 07:00:00,1.24057,1.21033,LONG,1.24339,1.24073,26.6,YES,YES,NONE,NO_BREAKOUT,,,
2023-04-10,2023-04-10 08:00:00,1.24089,1.21033,LONG,1.24339,1.24073,26.6,YES,YES,NONE,NO_BREAKOUT,,,
2023-04-10,2023-04-10 09:00:00,1.2416,1.21033,LONG,1.24339,1.24073,26.6,YES,YES,NONE,NO_BREAKOUT,,,
2023-04-10,2023-04-10 10:00:00,1.24267,1.21033,LONG,1.24339,1.24073,26.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-10,2023-04-10 11:00:00,1.24285,1.21033,LONG,1.24339,1.24073,26.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-10,2023-04-10 12:00:00,1.24343,1.21033,LONG,1.24339,1.24073,26.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-10,2023-04-10 13:00:00,1.24298,1.21033,LONG,1.24339,1.24073,26.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-10,2023-04-10 14:00:00,1.24121,1.21033,LONG,1.24339,1.24073,26.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-10,2023-04-10 15:00:00,1.23517,1.21033,LONG,1.24339,1.24073,26.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-10,2023-04-10 16:00:00,1.23552,1.21033,LONG,1.24339,1.24073,26.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-10,2023-04-10 17:00:00,1.23592,1.21033,LONG,1.24339,1.24073,26.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-10,2023-04-10 18:00:00,1.23576,1.21033,LONG,1.24339,1.24073,26.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-10,2023-04-10 19:00:00,1.23752,1.21033,LONG,1.24339,1.24073,26.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-10,2023-04-10 20:00:00,1.23781,1.21033,LONG,1.24339,1.24073,26.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-10,2023-04-10 21:00:00,1.2379,1.21033,LONG,1.24339,1.24073,26.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-10,2023-04-10 22:00:00,1.23846,1.21033,LONG,1.24339,1.24073,26.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-10,2023-04-10 23:00:00,1.23824,1.21033,LONG,1.24339,1.24073,26.6,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-11,2023-04-11 00:00:00,1.23825,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-11,2023-04-11 01:00:00,1.23869,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-11,2023-04-11 02:00:00,1.23912,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-11,2023-04-11 03:00:00,1.23983,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-11,2023-04-11 04:00:00,1.23984,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-11,2023-04-11 05:00:00,1.24042,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-11,2023-04-11 06:00:00,1.24061,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-11,2023-04-11 07:00:00,1.24036,1.21033,LONG,1.24132,1.23769,36.3,YES,YES,NONE,NO_BREAKOUT,,,
2023-04-11,2023-04-11 08:00:00,1.2417,1.21033,LONG,1.24132,1.23769,36.3,YES,YES,LONG,,1.24132,1.23769,1.24676
2023-04-11,2023-04-11 09:00:00,1.2413,1.21033,LONG,1.24132,1.23769,36.3,YES,YES,NONE,TRADE_ALREADY_TAKEN,,,
2023-04-11,2023-04-11 10:00:00,1.24242,1.21033,LONG,1.24132,1.23769,36.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-11,2023-04-11 11:00:00,1.24353,1.21033,LONG,1.24132,1.23769,36.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-11,2023-04-11 12:00:00,1.24408,1.21033,LONG,1.24132,1.23769,36.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-11,2023-04-11 13:00:00,1.24509,1.21033,LONG,1.24132,1.23769,36.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-11,2023-04-11 14:00:00,1.24284,1.21033,LONG,1.24132,1.23769,36.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-11,2023-04-11 15:00:00,1.24316,1.21033,LONG,1.24132,1.23769,36.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-11,2023-04-11 16:00:00,1.24298,1.21033,LONG,1.24132,1.23769,36.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-11,2023-04-11 17:00:00,1.24308,1.21033,LONG,1.24132,1.23769,36.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-11,2023-04-11 18:00:00,1.2408,1.21033,LONG,1.24132,1.23769,36.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-11,2023-04-11 19:00:00,1.24089,1.21033,LONG,1.24132,1.23769,36.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-11,2023-04-11 20:00:00,1.24204,1.21033,LONG,1.24132,1.23769,36.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-11,2023-04-11 21:00:00,1.24205,1.21033,LONG,1.24132,1.23769,36.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-11,2023-04-11 22:00:00,1.2425,1.21033,LONG,1.24132,1.23769,36.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-11,2023-04-11 23:00:00,1.24257,1.21033,LONG,1.24132,1.23769,36.3,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-12,2023-04-12 00:00:00,1.24269,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-12,2023-04-12 01:00:00,1.24307,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-12,2023-04-12 02:00:00,1.24293,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-12,2023-04-12 03:00:00,1.24292,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-12,2023-04-12 04:00:00,1.24363,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-12,2023-04-12 05:00:00,1.24308,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-12,2023-04-12 06:00:00,1.24325,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-12,2023-04-12 07:00:00,1.24371,1.21033,LONG,1.24401,1.24204,19.7,YES,YES,NONE,NO_BREAKOUT,,,
2023-04-12,2023-04-12 08:00:00,1.24434,1.21033,LONG,1.24401,1.24204,19.7,YES,YES,LONG,,1.24401,1.24204,1.24697
2023-04-12,2023-04-12 09:00:00,1.24319,1.21033,LONG,1.24401,1.24204,19.7,YES,YES,NONE,TRADE_ALREADY_TAKEN,,,
2023-04-12,2023-04-12 10:00:00,1.24236,1.21033,LONG,1.24401,1.24204,19.7,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-12,2023-04-12 11:00:00,1.24183,1.21033,LONG,1.24401,1.24204,19.7,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-12,2023-04-12 12:00:00,1.24159,1.21033,LONG,1.24401,1.24204,19.7,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-12,2023-04-12 13:00:00,1.24077,1.21033,LONG,1.24401,1.24204,19.7,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-12,2023-04-12 14:00:00,1.24048,1.21033,LONG,1.24401,1.24204,19.7,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-12,2023-04-12 15:00:00,1.24465,1.21033,LONG,1.24401,1.24204,19.7,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-12,2023-04-12 16:00:00,1.24584,1.21033,LONG,1.24401,1.24204,19.7,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-12,2023-04-12 17:00:00,1.24653,1.21033,LONG,1.24401,1.24204,19.7,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-12,2023-04-12 18:00:00,1.24691,1.21033,LONG,1.24401,1.24204,19.7,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-12,2023-04-12 19:00:00,1.24842,1.21033,LONG,1.24401,1.24204,19.7,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-12,2023-04-12 20:00:00,1.24863,1.21033,LONG,1.24401,1.24204,19.7,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-12,2023-04-12 21:00:00,1.2488,1.21033,LONG,1.24401,1.24204,19.7,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-12,2023-04-12 22:00:00,1.24835,1.21033,LONG,1.24401,1.24204,19.7,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-12,2023-04-12 23:00:00,1.24844,1.21033,LONG,1.24401,1.24204,19.7,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-13,2023-04-13 00:00:00,1.24805,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-13,2023-04-13 01:00:00,1.24879,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-13,2023-04-13 02:00:00,1.24917,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-13,2023-04-13 03:00:00,1.24923,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-13,2023-04-13 04:00:00,1.24915,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-13,2023-04-13 05:00:00,1.24911,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-13,2023-04-13 06:00:00,1.24865,1.21033,,,,,,NO,NONE,ASIAN_SESSION,,,
2023-04-13,2023-04-13 07:00:00,1.24894,1.21033,LONG,1.24959,1.24759,20.0,YES,YES,NONE,NO_BREAKOUT,,,
2023-04-13,2023-04-13 08:00:00,1.24847,1.21033,LONG,1.24959,1.24759,20.0,YES,YES,NONE,NO_BREAKOUT,,,
2023-04-13,2023-04-13 09:00:00,1.24873,1.21033,LONG,1.24959,1.24759,20.0,YES,YES,NONE,NO_BREAKOUT,,,
2023-04-13,2023-04-13 10:00:00,1.24958,1.21033,LONG,1.24959,1.24759,20.0,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-13,2023-04-13 11:00:00,1.252,1.21033,LONG,1.24959,1.24759,20.0,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-13,2023-04-13 12:00:00,1.25118,1.21033,LONG,1.24959,1.24759,20.0,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-13,2023-04-13 13:00:00,1.25056,1.21033,LONG,1.24959,1.24759,20.0,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-13,2023-04-13 14:00:00,1.25029,1.21033,LONG,1.24959,1.24759,20.0,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-13,2023-04-13 15:00:00,1.25313,1.21033,LONG,1.24959,1.24759,20.0,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-13,2023-04-13 16:00:00,1.25285,1.21033,LONG,1.24959,1.24759,20.0,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-13,2023-04-13 17:00:00,1.25098,1.21033,LONG,1.24959,1.24759,20.0,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-13,2023-04-13 18:00:00,1.25298,1.21033,LONG,1.24959,1.24759,20.0,YES,NO,NONE,OUTSIDE_LONDON,,,
2023-04-13,2023-04-13 19:00:00,1.25289,1.21033,LONG,1.24959,1.24759,20.0,YES,NO,NONE,OUTSIDE_LONDON,,,
